id,keyword,location,text,target,urgency,processed_text,keyword_feature,location_feature
2864,curfew,,KASHMIR STILL UNDER CURFEW 🔒🔗🔒🔗🔒🔗🔒 🍁🍁🍁 Curfew continues for 163th consecutive day in Indian occupied Kashmir مقبوضہ… https://t.co/NMw2bl9nB1,1,low,kashmir still under curfew             curfew continues for    th consecutive day in indian occupied kashmir         https   t co nmw bl nb,LOW_curfew,no_location
2865,curfew,"Johannesburg, South Africa","I used to have a curfew at 9, then 10, I don’t think i do anymore",0,low,i used to have a curfew at    then     i don t think i do anymore,LOW_curfew,normal_location
2866,curfew,,Jarren Williams heading back to the dorms after missing curfew https://t.co/yaHA0n0FiM,0,low,jarren williams heading back to the dorms after missing curfew https   t co yaha n fim,LOW_curfew,no_location
2867,curfew,Bangkok,"In Vic Falls, I noticed Livingston Zambia was crowded with overseas white tourists in the evening…",0,low,in vic falls  i noticed livingston zambia was crowded with overseas white tourists in the evening,LOW_curfew,normal_location
2868,curfew,,GHQ IS INSENSITIVE TO SUCH REMARKS .... So are they about curfew in IOK.... This attitude is strengthening ENEMIES WITH…,0,low,ghq is insensitive to such remarks      so are they about curfew in iok     this attitude is strengthening enemies with,LOW_curfew,no_location
2869,curfew,somewhere in brooklyn,me turning off the house cameras with my phone when I come home past my curfew vs me turning on the house cameras t… https://t.co/0kQnpgWwPF,0,low,me turning off the house cameras with my phone when i come home past my curfew vs me turning on the house cameras t  https   t co  kqnpgwwpf,LOW_curfew,normal_location
2870,curfew,_ Nomad,GHQ IS INSENSITIVE TO SUCH REMARKS .... So are they about curfew in IOK.... This attitude is strengthening ENEMIES… https://t.co/Zl6MDuOe6B,0,low,ghq is insensitive to such remarks      so are they about curfew in iok     this attitude is strengthening enemies  https   t co zl mduoe b,LOW_curfew,normal_location
2871,curfew,"Aman Chawk, Swabi",This curfew clock in front of Serena Hotel Islamabad is also clock for KP Action in Aid of Civil Power ordinance. B… https://t.co/qRtlVfDqVh,0,low,this curfew clock in front of serena hotel islamabad is also clock for kp action in aid of civil power ordinance  b  https   t co qrtlvfdqvh,LOW_curfew,normal_location
2872,curfew,Philippines,"jin ling sneaking in after breaking curfew jc: *has been sitting in the dark, waiting for jl* where have you been? jl: i was…",0,low,jin ling sneaking in after breaking curfew jc   has been sitting in the dark  waiting for jl  where have you been  jl  i was,LOW_curfew,high_risk_location
2873,curfew,773 / 217,friendly rideshare drivers are great but there should be a curfew because yo girl is too damn tired to carry a conversation rn,0,low,friendly rideshare drivers are great but there should be a curfew because yo girl is too damn tired to carry a conversation rn,LOW_curfew,normal_location
2874,curfew,,I keep going back to that tweet about what women would do if men had a 10pm curfew.,0,low,i keep going back to that tweet about what women would do if men had a   pm curfew,LOW_curfew,no_location
2875,curfew,"Ontario, CA","I think I would kill myself if I had a curfew at this age, idk how some of y’all do it",0,low,i think i would kill myself if i had a curfew at this age  idk how some of y all do it,LOW_curfew,normal_location
2876,curfew,Lahore,"Rabi, You are right, but for #Kashmiris we should do more than pray, raising the voice against oppress… https://t.co/fw4zxsFL8N",0,low,rabi  you are right  but for  kashmiris we should do more than pray  raising the voice against oppress  https   t co fw zxsfl n,LOW_curfew,normal_location
2877,curfew,Australia,"And what will be the outcome of this a slap on the wrist? What a waste of time and resources, th… https://t.co/P9jXT5uiYv",0,low,and what will be the outcome of this a slap on the wrist  what a waste of time and resources  th  https   t co p jxt uiyv,LOW_curfew,normal_location
2878,curfew,,My mom is setting a bathroom curfew https://t.co/7ajROenoOs,0,low,my mom is setting a bathroom curfew https   t co  ajroenoos,LOW_curfew,no_location
2879,curfew,Up here,"From the Humour in Uniform column in the Reader's Digest, back in the day: Male Sentry at WAAF base…",0,low,from the humour in uniform column in the reader s digest  back in the day  male sentry at waaf base,LOW_curfew,normal_location
2880,curfew,"Karachi, Pakistan",Read more: https://t.co/eMoGxaU9qq #Pakistan #India #OccupiedKashmir #Srinagar #Curfew #Newsonepk,0,low,read more  https   t co emogxau qq  pakistan  india  occupiedkashmir  srinagar  curfew  newsonepk,LOW_curfew,normal_location
2881,curfew,,How many of you served tea to CRPF during curfew hours for they were protectors. How many saw Army Flag March &amp; got to know…,0,low,how many of you served tea to crpf during curfew hours for they were protectors  how many saw army flag march  amp  got to know,LOW_curfew,no_location
2882,curfew,delhi,"For the first time in new state Telangana, CURFEW was imposed in #Bhainsa town and Internet shut down after peacefuls atta…",1,low,for the first time in new state telangana  curfew was imposed in  bhainsa town and internet shut down after peacefuls atta,LOW_curfew,normal_location
2883,curfew,𝓃𝓈𝒶 | 𝓂𝓊𝓁𝓉𝒾,curfew is strict lately HMPH goo nigh sissy,0,low,curfew is strict lately hmph goo nigh sissy,LOW_curfew,normal_location
2884,curfew,Nigeria,"Navy imposes curfew in Ondo community over killing of Ratings, missing arms… https://t.co/HlGU4egwVs #sagagist",1,low,navy imposes curfew in ondo community over killing of ratings  missing arms  https   t co hlgu egwvs  sagagist,LOW_curfew,normal_location
2885,curfew,206,"“I’m on curfew, girl.” https://t.co/qtNnfNNJB3",0,low,i m on curfew  girl   https   t co qtnnfnnjb,LOW_curfew,normal_location
2886,curfew,,past curfew,0,low,past curfew,LOW_curfew,no_location
2887,curfew,,10am: Lee Hurst 11am: Black &amp; White Minstrel Show 12: Roger Daltrey (solo set) 1pm: Morrissey (w. Black &amp; White Minstrels)…,0,low,am  lee hurst   am  black  amp  white minstrel show     roger daltrey  solo set   pm  morrissey  w  black  amp  white minstrels,LOW_curfew,no_location
2888,curfew,kylie,isnt it like past ur curfew alr? go to bed,0,low,isnt it like past ur curfew alr  go to bed,LOW_curfew,normal_location
2889,curfew,Los Angeles,"I got curfew, girl.",0,low,i got curfew  girl,LOW_curfew,normal_location
2890,curfew,State of Mind,when i'm 1 minute past my curfew and nowhere near home https://t.co/pvmTH6NTun,0,low,when i m   minute past my curfew and nowhere near home https   t co pvmth ntun,LOW_curfew,normal_location
2891,curfew,"Ireland, Scotland",#KashmirBleeds #KashmirTheLandOfPain #KashmirStillUnderCurfew Kashmir has been under curfew since 5th August 2019. No…,1,low,kashmirbleeds  kashmirthelandofpain  kashmirstillundercurfew kashmir has been under curfew since  th august       no,LOW_curfew,normal_location
2892,curfew,,Came home drunk and past curfew and fell completely over a baby gate. Broke 3 toes🤦🏼‍♀️ https://t.co/vgK8EsjJlH,0,low,came home drunk and past curfew and fell completely over a baby gate  broke   toes      https   t co vgk esjjlh,LOW_curfew,no_location
2893,curfew,,9-Put curfew if required.,0,low,put curfew if required,LOW_curfew,no_location
2894,curfew,,Talk about the situation in #Kashmir. The curfew has been on since over 150 days. Germany as a very dem… https://t.co/5ICNKtZ5z9,1,low,talk about the situation in  kashmir  the curfew has been on since over     days  germany as a very dem  https   t co  icnktz z,LOW_curfew,no_location
2895,curfew,"Karachi, Pakistan",163th day of curfew and lockdown in occupied Kashmir #KashmirBleeds #KashmirStillUnderCurfew #KashmirWantsFreedom https://t.co/rXaaJjqs3S,1,low,th day of curfew and lockdown in occupied kashmir  kashmirbleeds  kashmirstillundercurfew  kashmirwantsfreedom https   t co rxaajjqs s,LOW_curfew,normal_location
2896,curfew,,😁😁😁😁 curfew is relaxed in majority of the places and communicat… https://t.co/XL4m8OtWZA,0,low,curfew is relaxed in majority of the places and communicat  https   t co xl m otwza,LOW_curfew,no_location
2897,curfew,ur meme provider,my 7pm curfew and strict parents https://t.co/r4EDJ8XY6Y,0,low,my  pm curfew and strict parents https   t co r edj xy y,LOW_curfew,normal_location
2898,curfew,South Africa,"Nigerian Navy imposes curfew in Ondo over killing of personnel, missing arms https://t.co/Z0LlQ9osc2 https://t.co/wy5PLl5qRN",1,low,nigerian navy imposes curfew in ondo over killing of personnel  missing arms https   t co z llq osc  https   t co wy pll qrn,LOW_curfew,normal_location
2899,curfew,Islamabad,Hahaha Kashmir and Indian investment. Tht is clear from curfew… https://t.co/DPaajpzmbW,0,low,hahaha kashmir and indian investment  tht is clear from curfew  https   t co dpaajpzmbw,LOW_curfew,normal_location
2900,cyclone,,Scooter the purple fox ran through The Dark Forest to stop The Cyclone from destroying the city!,0,low,scooter the purple fox ran through the dark forest to stop the cyclone from destroying the city,LOW_cyclone,no_location
2901,cyclone,"Gold Coast, Queensland",I have a question for and other climate change deniers. If the Bureau of Meteorology tells you that a…,0,low,i have a question for and other climate change deniers  if the bureau of meteorology tells you that a,LOW_cyclone,normal_location
2902,cyclone,INDIA,Hi! I understand how inconvenient this could be! Please DM the respective airtel number along with… https://t.co/jqNk7I3PZa,0,low,hi  i understand how inconvenient this could be  please dm the respective airtel number along with  https   t co jqnk i pza,LOW_cyclone,high_risk_location
2903,cyclone,,Category 3 Severe Tropical Cyclone #Claudia at sunrise satellite view from #CycloneClaudia https://t.co/nOChmO4…,1,low,category   severe tropical cyclone  claudia at sunrise satellite view from  cycloneclaudia https   t co nochmo,LOW_cyclone,no_location
2904,cyclone,19 🇵🇪,"""Though they’re unfailingly polite and attentive in interviews, there’s a certain amount of contained chaos when they’re all t…",0,low,though they re unfailingly polite and attentive in interviews  there s a certain amount of contained chaos when they re all t,LOW_cyclone,normal_location
2905,cyclone,MuMBai..,Since morning there is No Service indication from morning. And even there are serve… https://t.co/6KYRx3CoyE,0,low,since morning there is no service indication from morning  and even there are serve  https   t co  kyrx coye,LOW_cyclone,normal_location
2906,cyclone,Darug country,"Yep, not just in bushfire prone areas either https://t.co/K4lbCFavdY",0,low,yep  not just in bushfire prone areas either https   t co k lbcfavdy,LOW_cyclone,normal_location
2907,cyclone,,Woof x,0,low,woof x,LOW_cyclone,no_location
2908,cyclone,"Rockhampton, Queensland","The Monsoon Trough 🌧️ has moved over the Coral Sea, with #Fiji keeping an eye on a Tropical Low near #Vanuatu which may develo…",0,low,the monsoon trough    has moved over the coral sea  with  fiji keeping an eye on a tropical low near  vanuatu which may develo,LOW_cyclone,normal_location
2909,cyclone,Afrika Tshipembe 🇿🇦,Early 2019 Mozambican Disasters Management and international reinsures used drones to assess the damages c… https://t.co/cJ5guq6epq,0,low,early      mozambican disasters management and international reinsures used drones to assess the damages c  https   t co cj guq epq,LOW_cyclone,normal_location
2910,cyclone,"Queensland, Australia","The Monsoon Trough 🌧️ has moved over the Coral Sea, with #Fiji keeping an eye on a Tropical Low near #Vanuatu which… https://t.co/09wRBPStyq",0,low,the monsoon trough    has moved over the coral sea  with  fiji keeping an eye on a tropical low near  vanuatu which  https   t co   wrbpstyq,LOW_cyclone,normal_location
